datetime,num_inflow_event1,arrival_rate,wait_time_minutes,queue_length_L,bottleneck_severity
2025-09-15 16:27:12,117,23.4,1.1941420707070707,27.94292445454545,Moderate
2025-09-15 16:32:12,132,26.4,4.409424475308642,116.40880614814813,Critical
2025-09-15 16:37:12,133,26.6,2.695190916666667,71.69207838333335,Severe
2025-09-15 16:42:12,153,30.6,4.735843759259259,144.91681903333333,Critical
2025-09-15 16:47:12,115,23.0,5.229179212962963,120.27112189814815,Critical
2025-09-15 16:52:12,143,28.6,1.8955483040935672,54.21268149707603,Severe
2025-09-15 16:57:12,85,17.0,1.8152538888888887,30.85931611111111,Moderate
2025-09-15 17:02:12,88,17.6,5.459084444444445,96.07988622222223,Severe
2025-09-15 17:07:12,97,19.4,5.97094619047619,115.83635609523807,Critical
2025-09-15 17:12:12,82,16.4,4.382738333333333,71.87690866666665,Severe
2025-09-15 17:17:12,105,21.0,5.060666435185185,106.27399513888889,Critical
2025-09-15 17:22:12,72,14.4,5.59902503968254,80.62596057142858,Severe
2025-09-15 17:27:12,96,19.2,4.041000092592592,77.58720177777776,Severe
2025-09-15 17:32:12,97,19.4,4.642280555555556,90.06024277777777,Severe
2025-09-15 17:37:12,74,14.8,5.396952291666667,79.87489391666666,Severe
2025-09-15 17:42:12,77,15.4,4.979031944444444,76.67709194444444,Severe
2025-09-15 17:47:12,103,20.6,4.578168027777778,94.31026137222223,Severe
2025-09-15 17:52:12,63,12.6,5.392084930555556,67.940270125,Severe
2025-09-15 17:57:12,103,20.6,6.22936537037037,128.32492662962963,Critical
2025-09-15 18:02:12,87,17.4,3.5894085185185185,62.45570822222221,Severe
2025-09-15 18:07:12,101,20.2,4.50175125,90.93537524999999,Severe
2025-09-15 18:12:12,90,18.0,5.113009027777778,92.03416250000001,Severe
2025-09-15 18:17:12,79,15.8,5.571145138888889,88.02409319444446,Severe
2025-09-15 18:22:12,94,18.8,5.13072762345679,96.45767932098765,Severe
2025-09-15 18:27:12,94,18.8,2.479014598765432,46.60547445679013,Moderate
2025-09-15 18:32:12,97,19.4,6.0048145277777785,116.4934018388889,Critical
2025-09-15 18:37:12,92,18.4,4.7440323412698415,87.29019507936508,Severe
2025-09-15 18:42:12,84,16.8,4.916552619047619,82.598084,Severe
2025-09-15 18:47:12,84,16.8,3.9365242857142855,66.133608,Severe
2025-09-15 18:52:12,102,20.4,4.047911722222222,82.57739913333332,Severe
2025-09-15 18:57:12,109,21.8,5.022328919753087,109.4867704506173,Critical
2025-09-15 19:02:12,78,15.6,6.617716944444443,103.23638433333332,Critical
2025-09-15 19:07:12,112,22.4,4.611190396825396,103.29066488888887,Critical
2025-09-15 19:12:12,82,16.4,5.775029841269841,94.7104893968254,Severe
2025-09-15 19:17:12,105,21.0,3.7602389236111113,78.96501739583334,Severe
2025-09-15 19:22:12,87,17.4,2.6378031597222225,45.89777497916667,Moderate
2025-09-15 19:27:12,114,22.8,2.9728763492063495,67.78158076190476,Severe
2025-09-15 19:32:12,112,22.4,6.099664833333334,136.63249226666667,Critical
2025-09-15 19:37:12,99,19.8,4.832680694444445,95.68707775000001,Severe
2025-09-15 19:42:12,89,17.8,7.698116712962963,137.02647749074075,Critical
2025-09-15 19:47:12,120,24.0,3.62964549382716,87.11149185185184,Severe
2025-09-15 19:52:12,112,22.4,3.6423563425925924,81.58878207407406,Severe
2025-09-15 19:57:12,113,22.6,4.96066438034188,112.11101499572649,Critical
2025-09-15 20:02:12,103,20.6,3.443546527777778,70.93705847222223,Severe
2025-09-15 20:07:12,103,20.6,5.554220925925926,114.41695107407409,Critical
2025-09-15 20:12:12,121,24.2,7.22385595959596,174.81731422222222,Critical
2025-09-15 20:17:12,113,22.6,7.854275111111111,177.50661751111113,Critical
2025-09-15 20:22:12,116,23.2,8.7821901984127,203.74681260317462,Critical
2025-09-15 20:27:12,129,25.8,6.965635314814815,179.71339112222222,Critical
2025-09-15 20:32:12,138,27.6,7.94597162037037,219.30881672222222,Critical
2025-09-15 20:37:12,144,28.8,7.30470351010101,210.3754610909091,Critical
2025-09-15 20:42:12,115,23.0,6.1830898888888886,142.21106744444444,Critical
2025-09-15 20:47:12,113,22.6,6.012557152777778,135.8837916527778,Critical
2025-09-15 20:52:12,113,22.6,7.04073891025641,159.12069937179487,Critical
2025-09-15 20:57:12,129,25.8,7.120052361111111,183.69735091666666,Critical
2025-09-15 21:02:12,99,19.8,6.629001006944445,131.2542199375,Critical
2025-09-15 21:07:12,130,26.0,6.6438560833333336,172.74025816666668,Critical
2025-09-15 21:12:12,117,23.4,6.963593277777777,162.9480827,Critical
2025-09-15 21:17:12,143,28.6,7.065824201388889,202.08257215972222,Critical
2025-09-15 21:22:12,122,24.4,6.517881234567901,159.03630212345678,Critical
2025-09-15 21:27:12,146,29.2,6.374802422839506,186.1442307469136,Critical
2025-09-15 21:32:12,122,24.4,7.843013293650795,191.3695243650794,Critical
2025-09-15 21:37:12,132,26.4,6.05829087962963,159.93887922222223,Critical
2025-09-15 21:42:12,125,25.0,5.440286507936508,136.0071626984127,Critical
2025-09-15 21:47:12,129,25.8,5.597404895833334,144.41304631250003,Critical
2025-09-15 21:52:12,118,23.6,6.007183703703704,141.7695354074074,Critical
2025-09-15 21:57:12,117,23.4,5.835169513888888,136.542966625,Critical
2025-09-15 22:02:12,112,22.4,5.389737525252525,120.73012056565656,Critical
2025-09-15 22:07:12,137,27.4,4.626083492063492,126.75468768253967,Critical
2025-09-15 22:12:12,108,21.6,5.677415347222222,122.63217150000001,Critical
2025-09-15 22:17:12,101,20.2,4.885846111111111,98.69409144444444,Severe
2025-09-15 22:22:12,105,21.0,4.978277416666667,104.54382575,Critical
2025-09-15 22:27:12,106,21.2,6.141642395833333,130.20281879166666,Critical
2025-09-15 22:32:12,100,20.0,4.525140802469136,90.50281604938272,Severe
2025-09-15 22:37:12,107,21.4,4.981165763888888,106.5969473472222,Critical
2025-09-15 22:42:12,90,18.0,4.479780787037037,80.63605416666667,Severe
2025-09-15 22:47:12,111,22.2,4.138016979166666,91.86397693749998,Severe
2025-09-15 22:52:12,95,19.0,4.7197536574074075,89.67531949074075,Severe
2025-09-15 22:57:12,76,15.2,5.286356904761905,80.35262495238095,Severe
2025-09-15 23:02:12,89,17.8,4.970116706349206,88.46807737301586,Severe
2025-09-15 23:07:12,70,14.0,3.428982857142857,48.00576,Moderate
2025-09-15 23:12:12,72,14.4,3.767704444444445,54.25494400000001,Severe
2025-09-15 23:17:12,91,18.2,3.6922805000000003,67.1995051,Severe
2025-09-15 23:22:12,76,15.2,2.9054790277777776,44.16328122222222,Moderate
2025-09-15 23:27:12,98,19.6,3.5393908333333335,69.37206033333334,Severe
2025-09-15 23:32:12,66,13.2,3.9439420370370377,52.06003488888889,Severe
2025-09-15 23:37:12,76,15.2,3.976347962962963,60.44048903703703,Severe
2025-09-15 23:42:12,84,16.8,3.1882312222222224,53.56228453333334,Severe
2025-09-15 23:47:12,74,14.8,3.396993214285714,50.275499571428576,Severe
2025-09-15 23:52:12,65,13.0,3.0453502777777772,39.58955361111111,Moderate
2025-09-15 23:57:12,57,11.4,3.8294855555555563,43.656135333333346,Moderate
2025-09-16 00:02:12,39,7.8,6.112248531746031,47.67553854761904,Moderate
2025-09-16 00:07:12,48,9.6,5.059517444444444,48.571367466666665,Moderate
2025-09-16 00:12:12,44,8.8,2.4638975000000003,21.682298000000003,Light
2025-09-16 00:17:12,28,5.6,4.390297870370371,24.585668074074075,Light
2025-09-16 00:22:12,31,6.2,2.8572070833333334,17.71468391666667,Light
2025-09-16 00:27:12,27,5.4,7.335569583333334,39.61207575000001,Moderate
2025-09-16 00:32:12,23,4.6,2.250379722222222,10.351746722222222,Light
2025-09-16 00:37:12,32,6.4,3.7556203174603175,24.035970031746032,Light
2025-09-16 00:42:12,28,5.6,6.0518068055555565,33.890118111111114,Moderate
2025-09-16 00:47:12,19,3.8,4.610867777777778,17.521297555555556,Light
2025-09-16 00:52:12,18,3.6,1.8591730555555552,6.693022999999999,Normal
